Title,Location,Company,Salary,Sponsored,Description
Data Scientist,"Chennai, Tamil Nadu",Menorah Personnel Management India Private,None,Organic,"Keyskills :
Hand-on R programming skills
Job Description :
Job Description:

Hand-on R programming skills
Should be comfortable with implementing advanced Machine Learning (ML) methods
Should be comfortable in statistics fundamentals
Knowledge of Python is a plus
Posted On : 2019-12-19 11:41:28"
Machine Learning and Data Scientist,"Mumbai, Maharashtra",Camsdata,None,Organic,"Worked on End to End Data Mining/Machine Learning Project Life Cycle
Experience on statistical / machine learning model development and implementation
Programming efficiency in Python / R.
Participate in data architecture and engineering decision-making to support analyticsUnderstanding machine learning algorithms
Development and implementation of datasets and database with machine learning tools for real time business problems
Understanding big data system architecture elements, tools and frameworks - like Hadoop, HDFS, hive, impala, Hbase, etc
Key Responsibilities:
Guide the client on technology evaluation, design data architectures, application architectures and techniques.
Support in business development activities like opportunity identification, client proposals, identifying new business opportunities, etc.
Assist in response to RFPs, RFIs, scoping, technical architecture, delivery mechanisms, approach notes, etc
Lead team in delivering machine learning solutions to client
Responsible for delivering client engagements and POCs, requirement gathering, solution design and development involving multiple work streams, machine learning solutions.
Exp: 3 to 8 yrs
Location: Bangalore/Mumbai/Hyderabad/Chennai/Pune/NCR"
Data Scientist,"Bhubaneshwar, Orissa",SILICON TECHLAB,None,Organic,"Location: Bhubaneswar/
Technology:
Job Descriptions:
Any BE/ B.Tech / M. Tech/ MCA minimum 1-5 year expertise. Good in Mathematics & Statistics (Distributions, Statistical testing, Regression), Machine Learning & Algorithm (k-NN, Naive Bayes, SVM, Decision Forests), R/WEKA/NumPy, Data Visualization tools (D3.js, GGPlot), SQL, Hive, Pig, NoSQL databases (MongoDB, Cassandra, HBase), Good scripting and programming skills
Send your Resume at: hr@silicontechlab.com"
Data Scientist,"Bengaluru, Karnataka",Lincode,None,Organic,"Job Type: Full Time
Location: Bangalore
Purpose of Position:
The purpose of hiring this person is for his Robust experience in the area of Software Development in Computer Vision using a blend of traditional Image Processing based & modern Machine Learning/Deep Learning based techniques.
Roles & Responsibilities:
Experience with object detection, tracking, classification, recognition, scene understanding.
Excellent programming & rapid prototyping skills in Python & C / C++ (Optionally).
Exposure to Data structures / Algorithms is a must.
Expertise on OpenCV, DLib.
Excellent knowledge on any / all of the given concepts in Computer Vision – namely Image Classification, Object Detection and Semantic Segmentation developed using state of the art deep learning algorithms.
Hands on experience in developing efficient and real-time convolution neural network models.
Hands on working experience with anyone of the deep learning frameworks – TensorFlow, Caffe, Pytorch, Keras, MXNet, Theano.
Exposure to model compression and pruning in deep learning.
Familiarity with GPU computing (CUDA, OpenCL) and HPC.
Experience / exposure to usage of Open Source technologies.
Experience / exposure to Product development methodologies & Software Engineering processes.
Experience in owning technical architecture of the products, planning roadmaps & technically managing the team.
Job Requirements::
BE / B.Tech, MS/M.Tech (Electronics, Computer Science or related) Experience – 4+ Years.
Strong Problem Solving & Communication skills.
Highly Motivated, Creative and a Team player."
Senior Data Scientist,"Bengaluru, Karnataka",Noodle.ai,None,Organic,"As a Data Scientist at Noodle.ai, you will collaborate with our Enterprise Services team,Software Engineers, Designers, and industry-specific experts from our customers. You willvbuild a deep understanding of the business problems our customers are tackling and then develop, test, and deploy advanced machine learning algorithms. As we grow, you will also develop reusable IP to help us move faster, dive deeper, and work more efficiently by generalizing the algorithms, methodologies, and supporting infrastructure that you build. As one of the early hires to join the Noodle.ai team, you will have a significant impact on the future of Enterprise Artificial Intelligence.
Job responsibilities:
Implement a breadth of different modeling approaches/ techniques in machine learning
Manipulate and prepare large, heterogeneous data sets to support advanced analytics
Iteratively conceptualize, design and build data-driven analytical models
Develop processes and tools to monitor and analyze model performance and data accuracy
Translate deep mathematical concepts and practices into language that non-experts can understand and build upon. And conversely, translate business needs and user needs into language and concepts that other data scientists can understand and work with.
Productionalizing machine learning code and interfacing with industry standardmsoftware systems
Understand and manipulate unstructured data from different platforms.
Demonstrate proficiency at real-world modeling problems/DS problems - getting to a result that demonstrably generate business value
Qualifications:
Required:

Graduate degree in a relevant field (Computer Science, Operations Research, Statistics, Applied Math...) or Bachelors degree and 2-4 years applying advanced AI techniques to real-world problems
Good to have:
4+years of experience applying advanced AI techniques to real-world problems
Experience tackling data science problems characterized as high-dimension, low sample size (i.e., lots of potentially predictive features and highly diverse but low quality or highly sparse data.)
Knowledge & understanding of a functional area of focus (i.e. Experience applying advanced analytics to supply chain optimization, demand forecasting, and/or revenue management)
Knowledge & understanding of an industry area of focus (i.e. retail, manufacturing,CPG, etc...)
Skills and Competencies:
Experience with common analysis tools (SQL, R, and Python).
Demonstrable familiarity with code and programming concepts.
Knowledge of Spark and/or Hadoop
Knowledge of machine learning areas and techniques - Supervised machine learning,Unsupervised machine learning, Time series, Natural language processing, Outlier detection, Computer vision, Recommendation engines, Survival analysis,
Reinforcement learning, and Adversarial learning
Knowledge of data visualization tools - ggplot, d3.js and Matplottlib, and Tableau
Strong problem solving skills with an emphasis on product development
Focus on delivering value and building lasting relationships through collaboration in an open and respectful working style
Passion for learning and a desire to grow"
Sr. Data Scientist,India,VMock Inc,None,Organic,"Job Description
Looking for Sr. Data Scientist from tier-1 institute who can perform data-driven research, solve real-world problems and optimize algorithms through the systematic application of mathematics, statistics and computer science.
Responsibilities
Take ownership for the product and work independently with little technical supervision to ensure itslaunch
Enhance current product features
Suggest improvements in algorithms currently deployed in the company and implement the same
Work to improve text analysis to find meaningful information
Analyze huge data to train ML models and evaluate them with right metrics
Partner with product managers to make data driven decisions and help solve problems for our users
Champion the culture of experimentation
Requirements
Btech/ Mtech from a top-tier engineering college India or abroad
Atleast 5 years of data science and machine learning experience
Strong programming experience in the languages - Python
Experience in machine/deep learning tools such as Tensor Flow, Keras, Theano (Must - TensorFlow) and good understanding of concepts like CNN, RNN, LSTM.
Extremely comfortable in Text analysis tools and libraries such as NLTK, Spacy, Syntaxnet and Natural Language Processing -Information retrieval, Named Entity Recognition (NER), word embedding, Stanford CoreNLP (Must have a basic understanding)
Familiar with front-end building – PHP, HTML, CSS (Required)
Familiar with Back-end building –Flask, uwsgi, MySQL (Required)
Strong problem solving skills
Readiness to learn new concepts and apply them to find practical solutions to complex problems
Ability to work in a fast-paced start up with strict deadlines"
Research Engineer - Semantic Data Management,"Bengaluru, Karnataka",Siemens AG,None,Organic,"Research Engineer - Semantic Data Management
With over 1800 researchers, Corporate Technology (CT) (www.ct.siemens.com) occupies a special position within Siemens' R&D facilities. It functions as an international network of expertise and as a global partner for technology and innovations. Through its R&D activities in Germany, USA, China, India, Russia, Japan and Eastern Europe, Corporate Technology helps secure the company's technological future and bolster its competitiveness.
Who are we?
Our Research Group (Advanced Data Management) is part of Business Analytics and Monitoring (BAM) Technology Field of CT Research in Digitalization and Automation. Headquartered in Munich, we are a passionate community of around 220+ researchers, data scientists and architects distributed across the globe. We strive to solve complex problems in various domains ranging from Manufacturing, Infrastructure, Energy, Mobility and Buildings to Smart cities by applying methods and principles of data analytics and artificial intelligence.
Here is your role. What part will you play?
Ability to manipulate and analyze large scale, high-dimensionality data from varying sources
Experience in creating and maintaining knowledge graph data structures
Experience in semantic consistency checking
Ability and experience in data integration
Ability to search for datasets and to integrate them in a coherent and consistent structure
Experience in manipulating unstructured, semi-structured and fully structured datasets
Capability to understand and model a domain in interactions with the customer
Love for data and data semantics
An open mind; desire to learn the most appropriate language/technology to solve a given problem
Readiness to work in uncertainty regarding the resolution of a problem, the existence of means to resolve it and, sometimes, in the absence of precise objectives
Autonomous and responsible; organized and structured in initiatives and work
Detail-oriented and able to keep a global vision of the issues and their solutions

Preferred Qualifications
Masters/PhD. in Computer Science or a related discipline from a reputed institute with grass-root experience in working on data analytics and machine learning applications using knowledge graphs
Experience in semantic web related specifications and tools
Knowledge of knowledge graph consistency and coherency checking
RDF, RDFS (preferably also OWL)
Querying & data manipulation in SPARQL
Programming skills (e.g. Python, Java, basic HTML…)
Experience with ETL processes and tools (cleaning, conversion, …)
Experience with relational database systems
Experience with R2RML
Understanding of inference in RDF, RDFS and OWL (including profiles)
Knowledge of property graph formalism (e.g. Neo4j, Gremlin, Tinkerpop, …)
Machine learning, e.g.
Data deduplication, data fusion
Recommender systems
Entity/ relation extraction
Machine learning expertise is a definite plus!
Make your mark in our exciting world at Siemens.
We’re Siemens. A collection of over 379,000 minds building the future, one day at a time in over 200 countries. We're dedicated to equality and we welcome applications that reflect the diversity of the communities we work in. All employment decisions at Siemens are based on qualifications, merit and business need. Bring your curiosity and imagination and help us shape tomorrow.
Find out more about department at: website department and about Siemens careers at: www.siemens.com/careers

Organization: Corporate Technology
Company: Siemens Technology and Services Private Limited
Experience Level: Early Professional
Job Type: Full-time"
Position Data Scientist,"Chennai, Tamil Nadu",Positive Integers Pvt Ltd,"₹2,00,000 - ₹3,00,000 a year",Organic,"Functional Area Other
Industry Type Other
Keywords Python, NET, HTML, JavaScript, SQL, Oracle, assembly language, Real Time Operating Systems,
Data ScientistAnalytics0- 1 year experienceYou will work in a fast- paced environment, delivering actionable analytics- based solutions with measurable outcomes. You will own the output, and be responsible for high- quality, timely deliveries.Responsibility & Growth: Work in a team of 1- 3 members on analytics projects Deliver high quality output in a timely mannerQualifications / Skills Required : Demonstrated interest/ skills in tools and/ or relevant libraries in R/ Python/ SAS or other analytical tools Experience of 12 months in any statistical/ ML tools - academic projects accepted Familiarity/ willingness to work with Spreadsheets, Presentations and other productivity tools Ability to work in a fast- paced environment
Desired Candidate Profile
Profile Description
NA
Under Graduate Qualification
PG Qualifications Any PG Course (Any Specialization)
Note: Candidate should have either UG or PG qualifications"
Sr. Data Scientist,"Hyderabad, Telangana",Claim Genius Making touchless claims a reality,None,Organic,"The person should have overall 7-8 years of experience out of which 4-5 years of experience should be in Machine & Deep Machine learning. Especially using Convolution Neural Network (CNN), Image Analytics TensorFlow, Open CV etc.
With our fast-growing data scientist’s team, we are looking to hire self-motivated smart individuals who are willing to take challenges in the field of AI predictive image analytics & machine learning.
Responsibilities :
The Machine & Deep Machine Learning Software Engineer (Expertise in Computer Vision) will be an early member of a growing team with responsibilities for designing and developing highly scalable machine learning solutions that impact many areas of our business.
The individual in this role will help in the design and development of Neural Network (especially Convolution Neural Networks) & ML solutions based on our reference architecture which is underpinned by big data & cloud technology, micro-service architecture and high performing compute infrastructure.
Typical daily activities include contributing to all phases of algorithm development including ideation, prototyping, design, and development production implementation.
Required Skills :
An ideal candidate will have background in software engineering and data science with expertise in machine learning algorithms, statistical analysis tools, and distributed systems.
Experience in building machine learning applications, and broad knowledge of machine learning APIs, tools, and open source libraries
Strong coding skills and fundamentals in data structures, predictive modelling and big data concepts
Experience in designing full stack ML solutions in a distributed compute environment
Experience working with Python, Tensor Flow, Kera’s, Sci-kit, pandas, NumPy, AZURE, AWS GPU
Excellent communication skills with multiple levels of the organization"
DATA SCIENTIST,"Mumbai, Maharashtra",Weatherford,None,Organic,"ORGANIZATION SUMMARY

Weatherford
Weatherford is one of the largest multinational oilfield service companies providing innovative solutions, technology and services to the oil and gas industry. The Company operates in more than 80 countries and has a network of approximately 700 locations, including manufacturing, service, research and development, and training facilities and employs approximately 20,000 people.
Weatherford delivers innovative technologies and services designed to meet the world’s current and future energy needs in a safe, ethical, and sustainable manner. Grounded by our core values and inspired by our world-class people, we are committed to being a trusted business partner to those we serve.
JOB DESCRIPTION

Job Purpose
Weatherford’s Production business is seeking a Data Scientist who is passionate about data and wants to apply machine learning techniques to solve problems for our customers. This person is expected to be proficient in the exploration and understanding of structured and unstructured data, machine learning techniques, statistical modeling methods, predictive analytics, anomaly detection, and supervised and unsupervised learning. The successful candidate will work with stakeholders to leverage data to solve critical business problems in the oil & gas production domain.
The Data Scientist will work on all aspects of the design, development and delivery of machine learning enabled solutions including problem definition, data acquisition, data exploration, feature engineering, experimenting with various ML algorithms, evaluating metrics, deploying models and iteratively improving the total solution. He or she will work with data from diverse, unstructured formats including numerical, time series, text, and image.

Duties & Responsibilities

Formulate meaningful hypothesis that are relevant to the business objectives.
Design and train models for use in production environments.
Mine structured and unstructured data for patterns.
Utilize data from databases, historians, and/or data lakes.
Rigorously build, analyze and compare machine learning or statistical models; there is a strong emphasis on programming using the most popular machine learning languages such as Python.
Work with application developers to develop data-analytics products that are deployed to end-users as part of packaged solutions.
Visualize and report findings of deployed data analytics solutions to provide insights to the organization and our customers.
Deploy machine learning model and integrate model predictions in business
Setup infrastructure for machine learning, model deployment
Deploy CI/CD framework to frequently deliver code/features to production
QUALIFICATIONS

Experience & Education

Required:
B.S. or higher in Engineering, Mathematics, Statistics or Computer Science with significant experience in data analytics.

Preferred:
MS degree with 5+ years’ experience is preferred.

Knowledge, Skills, & Ability

Required:
Expertise in predictive modeling, machine learning and statistics.
Software development skills in one or more high level languages (Python/Java/R/Scala).
Experience using one or more of the following common ML software packages: scikit-learn, TensorFlow, NumPy, pandas, jupyter.
Well-versed in machine learning algorithms and their suitability for solving various problems: Regression, Bayesian, Support Vector Machines, Decision Trees, Random Forest, Clustering, Neural Networks.
Experience in using SQL/No SQL databases is an advantage
Experience working in Linux is an advantage
Experience with Big Data technologies is an advantage (Hadoop, Hive, Spark, Cassandra).
Experience with building and deploying data pipelines
Good critical thinking, technical, data collection and user interviewing skills.
Ability to work as a team member in a fast-paced environment.
Experience with Agile software development processes is preferred.
Experience with Cloud service offerings from AWS, Azure or GCP is a plus.

Preferred:
Knowledge of DataOps.
Knowledge of data versioning tools such as git, DVC
Knowledge of ML environments such as MLflow, databricks
Knowledge of ML deployment tools such as Kubeflow, Kubernetes"
Sr. Data Scientist / Machine learning Expert,"Bengaluru, Karnataka",Bidgely,None,Organic,"Position
Bidgely is looking for extraordinary and dynamic Data Scientists to be part of its core team in Bangalore. You must have delivered advanced statistical and machine learning models as part of commercial products and created substantial intellectual property with business impact. You must enjoy working with large data and finding interesting patterns in the data through analytics experiments in a methodical and data driven scientific way. Be part of a highly energetic and innovative team that believes nothing is impossible with some creativity and hard work.
Responsibilities
Research and develop advanced statistical and machine learning models for analysis of large-scale, high-dimensional data.
Dig deeper into data, understand characteristics of data, evaluate alternate models and validate hypothesis through theoretical and empirical approaches.
Productize proven or working models into production quality code.
Collaborate with product management, marketing and engineering teams in Business Units to elicit & understand their requirements & challenges and develop potential solutions
Stay current with latest research and technology ideas; share knowledge by clearly articulating results and ideas to key decision makers.
File patents for innovative solutions that add to company’s IP portfolio
Requirements
4 to 6 years of strong experience in data mining, machine learning and statistical analysis.
BS/MS/PhD in Computer Science, Statistics, Applied Math, or related areas from Premier institutes ( only IITs / IISc / BITS / Top NITs or top US university should apply)
Experience in productizing models to code in fast paced start-up environment.
Fluency in analytical tools such as Matlab, R, Weka etc.
Strong intuition for data and Keen aptitude on large scale data analysis
Strong communication and collaboration skills.
Email
To apply for this position, please email your resume to [email protected]."
Senior Data Scientist,"Hyderabad, Telangana",Karvy Analytics,None,Organic,"Senior Data Scientist
The Senior Data Scientist will participate in requirement gathering including data discovery, system design, model implementation, code reviews, testing and maintenance of the platform developing applications Python, predictive modelling and analysis. The role will require a deep understanding of Computer Vision, deep learning, machine learning techniques and you will be part of a highly focused development team that includes data scientists, data engineers and business analysts and guiding them to help build products and specialized services on offer to our clients across multi-platform environment. The role offers a high degree of challenge and provides opportunity to experiment offerings that speaks of innovation.
Skills required
6+ years of relevant industry or research experience with strong knowledge of data mining, machine learning techniques, algorithmic optimization techniques, developing applications using predictive modelling and analysis.
Work closely with data engineering and technology teams to transfer knowledge and processes into production environment. Demonstrated experience in designing Platform Roadmap for key products and solutions.
Strong in Predictive and Prescriptive analytics approaches and experienced in operating tools like R and in programming using Python.
Understanding python integration with MySQL, Django, flask and REST API.
Knowledge of Image processing libraries such as OpenCV, PIL, and pytesseract.
Communicate analytic solutions to stakeholders and implement improvements as needed to operational systems. A thought leader with excellent written and verbal communication skills.
Familiarity with the fast-paced startup environment and culture that fosters a shared purpose among team by building a collaborative work environment
Capable of building & sustaining long-term relationships with businesses and internal & external stakeholders.
Ability to simultaneously mantle project responsibilities and with limited supervision.
Education
PhD/MTech/MS/M. Stat or equivalent degree in Computer Science or Economics or Mathematics or Operational research (OR) or Statistics.
For any query, you may reach amitabh.ranjan@karvy.com.
About Karvy Analytics
Karvy Analytics is a new age arm of the leading Karvy Conglomerate. A focussed Analytics company, the young and forward thinking team is building world class solutions for the global analytics universe in Banking & Financial Services, Healthcare and Retail domain. Karvy Analytics offers a range of solutions that bring immediate business benefits to our global customers by leveraging big data, statistical and mathematical modelling techniques, social analytics, and mobile descriptive analytics for new business insights.
We provide an integrated decision support ecosystem of services across-industry, enabling and transforming the way decisions are taken."
Data Scientist,India,Agnik,None,Organic,"Position: Data Scientist (Intern)
Status: Open
AGNIK is hiring a Data Science Intern with some background in the following areas and strong motivation. Candidates must have:
1) Familiarity with Machine Learning, Data Mining, Statistics, and Signal Processing
2) Some Experience in Programming in C++/Java/Distributed Programming
3) Pursuing a Degree in Electrical Engineering, Math, Physics, Statistics
Positions do not require US citizenship but the candidates should be authorized to work in the United States. If you are interested, please send resume to jobs@agnik.com with ""Application for Data Science Intern"" in the Subject line."
Data and Analytics,"Mumbai, Maharashtra",Conquest Technology Solutions,"₹50,000 - ₹60,000 a year",Organic,"Hi,
We are hiring for Data and Analytics for the location Mumbai with 3 to 5 years of experience candidates who can join us immediately.
JD & RESPONSIBILITIES
The Individual would spend his/her time working with the Data & Analytics group at PwC helping solve analytically complex client problems in different domain, applying and administrating analytical/modeling tools and techniques and drawing managerial insights through statistical techniques and predictive modeling.
Specifically, he/she will be expected to perform the following roles:
· Perform statistical analysis and modeling in client engagements for marketing efforts, such as customer segmentation, CLM acquisition and retention, cross-sell/upsell techniques, etc.
· Develop, enhance and support implementation of statistical models of behavior-based risk/credit scoring models.
· Identify, analyze and interpret trends or patterns in complex data sets to enable proper analysis to business clients.
· Provide expert advice on solutions and strategies to consulting teams on modeling related issues.
· Provide guidance and leadership to teams on analytics projects.
KNOWLEDGE & SKILLS REQUIRED
We are looking for candidates who have demonstrated both a strong business sense and good understanding of statistics and foundations of modeling.
· Bachelor’s degree in Statistics or related field. Master’s Degree in Statistics is Preferred.
· 3-5 years related work experience in statistical analysis and model development solving unique business problems.
· Should have experience in providing leadership and managing Credit Risk Analytics projects in Banking industry and have delivered analytical solutions to BFSI Clients.
· Proficient in the model development process; from conceptualization through data exploration, model selection and validation, implementation, deployment, business user training and support.
· Excellent analytical and problem-solving skills, including the ability to disaggregate issues, identify root causes and recommend solutions.
· Industry experience in Banking.
· Ability to present insights to various teams.
· Ability to work under pressure and deliver on tight deadlines.
Technical Skills:
· Experience in machine learning models, statistical analysis and predictive modeling techniques; specifically logistic regression, linear regression, cluster analysis, CART, Time Series, Random Forest, Neural Networks etc.
· Statistical programming software experience in R, Python, SAS, SPSS or equivalent, and comfortable working with large data sets. SQL is also preferred
Job Type: Contract
Salary: ₹50,000.00 to ₹60,000.00 /year
Experience:
work: 3 years (Preferred)
total work: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Industry:
Software Development"
Data Science and Machine Learning Trainer,"Hyderabad, Telangana",Ambrapali Electrotech Private Limited,"₹30,000 - ₹50,000 a year",Organic,"We are looking for an organized and experienced Data Science and Machine Learning trainer to join our organization.
The Trainer Should have good knowledge of Python, Artificial Intelligence including Data Science and Machine Learning.
The trainer will be responsible for evaluating our needs and current practices and creating and delivering a training development plan complete with materials, tutorials, instructions, and learning resources such as online modules and guides.
The ideal Trainer will be a confident Live Public speaker in front of the Camera and a devoted educator who is up-to-date on the latest tools and resources needed to improve employee training and performance.
Job Types: Full-time, Part-time, Internship
Salary: ₹30,000.00 - ₹50,000.00 per year
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Artificial Intelligence: 1 year (Preferred)
Data Science and Machine Learning: 1 year (Preferred)
python: 2 years (Preferred)
Education:
Bachelor's (Preferred)"
Senior Scientist,"Mumbai, Maharashtra",Gegadyne Energy,None,Organic,"Job Description: Senior research scientist to lead the research and development team.
As a Senior scientist in the organization the person needs to manage the research and development team. This includes allocation of the daily duty and responsibility within the team members. The candidate must have very good knowledge about synthesis of battery materials, very good working knowledge about LIB, metal ion batteries and other energy storage devices, different testing techniques, research and development optimization techniques scale up process, command over commercialization designs, ideas to bring innovation into the system, several analytical instrumentation knowledge. Responsible for operating lab and pilot scale chemical reactors and process equipment to make samples with targeted composition, physical size and morphology. Assist material scientists in analyzing the samples. The member will also act as a person of contact with the management regarding certain decisions related to the RnD. The member is also responsible for managing a team and ensure the materials used meets the standard of the company.
Basic academic Requirements:
PhD in Chemistry, Material Science and Engineering, Chemical Engineering, Energy Science and Engineering, Physics and Battery related similar field.
Experience: 5 years research, Industry experience or Post-Doctoral experience in Battery related field only.
Job requirement and Responsibility:
Knowledge of Metal Ion Battery, Supercapacitors, Fuel Cells and similar field.
Proven experience in electro-chemistry, electro-chemical measurement methods and the development of battery materials.
Knowledge of inorganic or organic chemistry, especially in the area of synthesis of electrode or electrolyte materials.
To ensure the material synthesis and tested are to meet the targeted goal and quality.
Generation and handling of large data.
Coordinate the development of new energy system (new secondary battery)
Hands on experience of battery testing, including battery tester
Several techniques of Cell Fabrication.
Support to production, product testing.
Capability to handle a team.
Basic Requirement:
Good Communication skills.
Teamwork and leadership quality.
Advanced chemical, electro-chemical and analytical Knowledge.
Job Type: Full-time
Experience:
Battery Industry: 5 years (Required)
Education:
Doctorate (Required)
Work Remotely:
No"
Data Scientist,"Mumbai, Maharashtra",Hookfish,None,Organic,"We are looking for a data scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better products. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our products.
Responsibilities
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods
Extending company’s data with third party sources of information when needed
Enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner
Creating automated anomaly detection systems and constant tracking of its performance.
Requirements
Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc.
Experience with common data science toolkits, such as R, Weka, NumPy, MatLab, etc (depending on specific project requirements). Excellence in at least one of these is highly desirable
Great communication skills
Experience with data visualisation tools, such as D3.js, GGplot, etc.
Proficiency in using query languages such as SQL, Hive, Pig
Experience with NoSQL databases, such as MongoDB, Cassandra, HBase
Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Good scripting and programming skills (if you expect that the person in this role will integrate the solution within the base application, list any programming languages and core frameworks currently being used)
Data-oriented personality"
Sr.Data Scientist,"Noida, Uttar Pradesh",Lumiq,None,Organic,"Experience
You have a strong primary expertise as data scientist, with the ability to stretch beyond one’s core field of expertise
You have a strong research background in machine learning, deep learning, reinforcement learning
You have PhD or M Tech at least 2+ years of *relevant experience* as a strong contributor on a data science team
You have a relevant degree in Statistics, Math/Applied Math, Operations Research, Computer Science, Economics or Quantitative Finance
You have expertise in at least one analytics function: attribution, segmentation, response modelling, churn, propensity, customer LTV, supply chain / logistics, geospatial inference, recommend-er systems, causal inference, forecasting, pricing, NLP or image/speech processing.
You are proficient in R/Python, particularly to prototype mathematical models
You know SQL and are familiar working with at least one of the tools - Tableau, R-Shiny/or other data visualisation tools
You are able to scope and define data sets needed for specific use cases and identifying data gaps
You are able to translate scientific insights into product decisions and work streams
You have good communication skills
You can manage customers – ability to lead and persuade, positive energy, relentless focus on business impact
Must Have Skills
Python
Sklearn / Scikit
NLP
Jupyter
Pandas
Numpy
Matplotlib
Good to have Skills
R Language
Tensorflow / Keras
Caffe
Pytorch
OpenCV
Tableau

Location: Noida"
Senior Data Scientist,"Hyderabad, Telangana",Evoke Technologies,None,Organic,"Strong background in statistics and machine learning, with direct experience in machine learning-related field (e.g., information retrieval, deep learning, natural language processing, computer vision, analytics, etc.).

Hands-on experience applying advanced statistical learning techniques to different types of data.

Strong programming skills in at least two languages: DotNet, Python, R, Scala

Experience with large data sets in a distributed computing environment such as Hadoop or Spark.

Ability to lead discussion with the business teams, understand the business problem, identify the key challenges, formalize problem algorithmically, and prototype solutions.

Analyze, advise and recommend various models with reasoning and predictable outcomes

Consistent track record of documenting, synthesizing, and communicating results.

Overall Experience of 7-10 years in which at least 3-5 years of experience with machine learning, Data Science, Information retrieval, deep learning, Natural Language Processing, Text Mining, Data Mining, Regression, Classification, etc.

May need to work frequently during US- MT hours for business discussions

Proactiveness and leadership skills are essential for this individual contributor role.

Relevant technical and delivery experience within, or working as a consultant/advisor to, hospitality industry will be an added advantage.

Education: Ph.D with Bachelors/ master’s in computers/Statistics/Mathematics.

Technologies: Azure ML studio/AI, SQL server

Contact Details

Email: careers@evoketechnologies.com
Phone: 040-33509000

To apply for this position, send your resume to careers@evoketechnologies.com mentioning the job code ‘SDS01’."
Data Scientist,"Pune, Maharashtra",Talentica Software India,None,Organic,"The Company
Talentica Software is a boutique software development company started by ex-IITB grads and industry veterans. It is a privately held company. The company is 16 years old and 400+ employees work exclusively for startups as Tech Partners taking them from a Series-A position to Series-B position and possible acquisition (for example Citrus Pay). We have built products for over 125 startups, most of them are based in the Bay Area or Europe. These startups come to us primarily because we know the issues that plague startup product development and the solutions for the same, thereby improving their success chances. Owing to the unique space we are in, we deal extensively with cutting edge technology. The data science team works under the purview of the Technology Excellence Group at Talentica Software. The goal of this team is to solve problems and build algorithms that are typically data driven. Hence, problems involving statistics, optimization, computer vision, machine learning, and natural language processing are of interest to this group.
We are looking to hire a Data Scientist with Computer Vision and Machine Learning experience.
Here is what we are looking for in prospective candidates: Mandatory
Has completed his/her PhD from one of the old IITs or IISc-Bangalore
Should have completed full-time PhD degree
Graduated from IIT or IISc or IIIT-Hyderabad or ISI-Kolkata with a Master’s degree
Should have at least one published full paper in CVPR or ECCV or ICML or NIPS
Excellent programming skills and must be able to implement complex algorithms in Python
Hands-on experience with use of standard image processing and machine learning libraries such as OpenCV, Tensorflow, Keras
Here is what we are looking for in prospective candidates: Good to have
Graduated from IIT-Bombay or IISc-Bangalore or IIT-Delhi
Not required for the current role but it is good to have worked with Mongo/Cassandra/PostgreSQL/Neo4J
Credited courses focused on linear algebra, stochastic models, pattern recognition, design and analysis of algorithms, machine learning
Interest in applications of computer vision algorithms for video, shape recognition, matching & retrieval
Experience:
Should have worked in the industry for at least 2 years.
Should like to work in a startup environment.
Should be capable of converting theory to practice by reading relevant papers.
Should be capable of conceiving original ideas and coding them as working algorithms."
