Title,Location,Company,Salary,Sponsored,Description
Ethical Hackers,"Mumbai, Maharashtra",Iraje Software,None,Organic,"Opportunities to grow with us:

We invite the best available talent from the campus or industry to join us for a rewarding career with us:
Entry Level – Only campus recruits
Experienced Professionals

Certified ethical hackers with overall 3+ years experience in security area/cyber crime/cryptography/digital signatures etc."
Penetration Tester,India,Crypto Mize,None,Organic,"Penetration Tester Responsibilities
A Penetration test, colloquially known as a pen test, pen test or ethical hacking, is an authorized simulated cyberattack on a computer system, performed to evaluate the security of the system. Not to be confused with a vulnerability assessment. The test is performed to identify both weaknesses (also referred to as vulnerabilities), including the potential for unauthorized parties to gain access to the system’s features and data, as well as strengths, enabling a full risk assessment to be completed.
The Penetration test process typically identifies the target systems and a particular goal, then reviews available information and undertakes various means to attain that goal. A penetration test target may be a white box (which provides background and system information) or black box (which provides only basic or no information except the company name).
Penetration testers, also known as “ethical hackers,” are highly skilled security specialists that spend their days attempting to breach computer and network security systems. These testers work in the information technology (IT) field to ensure that those without authorization cannot access an organization’s data. They do this by trying to hack into networks to identify potential vulnerabilities in the system.
Penetration tester understand complex computer systems and technical cyber security terms. carry out remote testing of a client’s network or onsite testing of their infrastructure to expose weaknesses in security. plan and create penetration methods, scripts and tests. Carry out application, network, systems and infrastructure penetration tests. create reports and recommendations from his findings. advise on methods to fix or lower security risks to systems
Penetration Tester Openings
Apply for Penetration Tester Job Openings in Delhi
Apply Now
Penetration Tester jobs
Penetration Tester Requirements
Penetration Tester JOB DESCRIPTION
Perform formal penetration tests on web-based applications, networks and computer systems
Conduct physical security assessments of servers, systems and network devices
Design and create new penetration tools and tests
Probe for vulnerabilities in web applications, fat/thin client applications and standard applications
Pinpoint methods that attackers could use to exploit weaknesses and logic flaws
Employ social engineering to uncover security holes (e.g. poor user security practices or password policies)
Incorporate business considerations (e.g. loss of earnings due to downtime, cost of engagement, etc.) into security strategies
Research, document and discuss security findings with management and IT teams
Review and define requirements for information security solutions
Work on improvements for security services, including the continuous enhancement of existing methodology material and supporting assets
Provide feedback and verification as an organization fixes security issues
Penetration Tester required skills
7+ years of experience in security applications and systems
5+ years of DAST (Dynamic Application Security Testing) experience
Minimum of 5 years of demonstrated experience with automated penetration tools
Minimum of 5 years of demonstrated experience with manual penetration testing tools
Advanced Information Security technical skills
Knowledge and understanding of application or software security such as: web application penetration testing, secure code review, secure static code analysis
Knowledge and understanding of banking or financial services industry
Experience working in a large enterprise environment
Strong analytical skills with high attention to detail and accuracy
Knowledge and understanding of information security industry standards and government regulations
Demonstrated experience developing and reviewing malicious use cases/threat models
Ability to work weekends and holidays as needed or scheduled
Why Us?
We are Amazing
CryptoMize is a Conglomerate Digital Agency based in India with presence in 3 Continents evolving for a decade, having served elite clients such as Governments, Politicians, MNCs, Celebrities and HNIs in 30+ Countries.
Yummy
Our awesome chef prepares freshly Maison-made breakfasts, lunches, diners, beverages, coffees everyday to provide the fuel you need to innovate.
Events and Hackathons
Want to organize, talk or attend an event? We give you two days per month to attend or organize team-buildings, conferences, trainings, meetups or hackathons.
Company Outings
Work hard, play hard! We have an in-house bar with a large choice of wines, beers and arcade games. Plus, we organize memorable & engaging team events at least twice a month.
Elitebook or Alienware
Choose your laptop, Elitebook or Alienware on your first day to get your job done. Fun fact: We didn’t find any laptop able to compute as fast as our team.
Flexible Everything
We choose to work in a flex office environment to grow new collaborative ideas and practices. We work in small product oriented teams to focus & execute faster.
No Diplomas Required
At CryptoMize, we don’t care about your degrees, we only care about what you know. Your skillset will be evaluated in regard to your technical experiences and skills."
Marketplace Manager,"Paschim Vihar, Delhi, Delhi",Messold Technologies,"₹1,20,000 - ₹3,60,000 a year",Organic,"About Messold Technologies
https://messold.com
We are a network of IIT Alumni and the technological solutions that we have been providing to clients across the world for more than 16 years illustrate our extensive experience in website designing and development projects. Messold is being assessed for CMMI level 3 and we follow rigorous systems to ensure on time with quality delivery. Additionally, they are ISO 9001 certified, Microsoft technology associate, Google student ambassador, Microsoft certified professional and certified ethical hacker.
About the internship
Selected day-to-day responsibilities include:
1. Make Amazon campaign strategies
2. Design and organize an optimal campaign inside budget constraints
3. Locate and secure talent and resource before campaign launch
4. Train and groom all resources for optimum efficacy
5. Utilize staff and resources to produce quality content for execution
6. Devise a campaign timeline and schedule
7. Execute campaign effectively, on schedule and on budget
8. Monitor all outlets and resources for campaign impact and progress
Timings: Flexible work hours
F&B: Free Beverages
Type: Startup by IIT alumnus
Stage: Early Stage startup
Job Types: Full-time, internship
Job Types: Full-time, Internship, Fresher
Pay: ₹120,000.00 - ₹360,000.00 per year
Experience:
management: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)
Work Remotely:
No"
Certified Ethical Hacker (CEH) Instructor,"Cannanore, Kerala",Craw Security,None,Organic,"Job Location : Laxmi Nagar, Saket, Rohini, Kannur (Kerala)
SKILLS
Must have Knowledgeable in Ethical Hacking
Ready to work in office
Excellent communication skills and written skills
Look for maturity, passion and problem solving skills
RESPONSIBILITIES
Teach, train and instruct your class (both on-site and online)
Being proactive and helping the class attendees with problems and/or issues
Train the students on your field of expertise
EDUCATION
Graduate/ Engineer/ Master in IT background (Btech, BSc IT, BE Comp, MCA, MCM, IT + MBA)
PREFERENCE
Ethical Hacking
Good Knowledge in MS Office, Microsoft project plan, vision, pivot tables
PROCESS OF HIRING
Interview (Technical Round, Group discussion and Face to Face)
HOW TO APPLY ?
Send your RESUME / CURRICULUM VITAE @ info@craw.in"
Tech Lead – Security,"Delhi, Delhi",Marvylogic,None,Organic,"Tech Lead – Security
6+ years
Delhi
Must have
6+ yrs of work experience in IT security domain
B.Sc in IT, Computer Science, Comp Eng OR Mtech
Certifications (2 or more of the following)
CEH (certified ethical hacker)
CISS (certified information security specialist)
CEI (certified EC council Instructor)
ISO 27001:2013 LA (Lead Auditor)
CPTE (certified penetration testing expert)
Core Knowledge of the following
Windows Security Architecture,
Linux Security Architecture,
Malware, Trojans and Viruses,
E-Mail, Web Servers, Database Servers
Google Dorking & Google Cloud Networking(Wireless)
Wired VOIP(Voice over internet Protocol) Technology/SIP Mobile
Security Buffer Overflow (Metasploit Framework)
DOS/DDOS(Web Based/Network Based)
Cyber Forensics
Rich Experience in:
Web Application Penetration Testing
Android Application penetration Testing
Network Security Audits
Network Pen Testing"
Certified Ethical Hacker,"Kolkata, West Bengal",R R Films,None,Organic,"Candidate Profile : -
Should be well versed with OTT Platforms, webseries, videography, cinematography.
Should be able to find out or track any website and Hidden Email / Phone Number, IP Addresses.
Discovery through Hacking techniques Like phishing, SQL Injection, Cross Site Scripting (XSS), Denial of Service (DoS/DDoS), cross-site request forgery (CSRF or XSRF), DNS Spoofing (DNS cache poisoning) , Social engineering techniques etc. or any other technics which will do the job.
A strong technical support required to setup clients networking, security and IT management Department Or DNA Inspection of any computer system, Software/Hardware, take forensic advice to detect fingerprints, unauthorized location accessed, transaction details, or any other investigation process to collect evidence.
Researching the company's system, network structure, and possible penetration sites.
Good knowledge of OTT platform & related Video Piracy.
Conducting multiple penetration tests on the system hacked or data hijacked.
Identifying and recording security flaws and breaches.
Identifying the areas of high-level security.
Reviewing and rating the security network.
Creating suggestions for security upgrades.
Compiling penetration test reports for the client.
Conducting penetration tests once new security features have been implemented.
Suggesting alternate upgrades.
He should maintain such professional ethics like behaving decently, soft tempered attitude, Keeping confidentiality as per our privacy policy.
Experience 3 - 10 Years
Qualification - Bachelors in IT or Dip Com Sc. or MCA or BTech Com Sc. Or Normal Grad from reputed university
Certified Ethical Hacker (Mandatory).
Salary will not be a concern for the Right Candidate.
Job Type: Full-time
Experience:
work: 3 years (Preferred)
total work: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Security Researcher,"Bengaluru, Karnataka",Intel,None,Organic,"Job Description
Are you a seasoned threat, vulnerability and exploit research expert who craves tons of fun and takes pride in raising the security bar for computing? Then come join Intel’s Client Computing Group’s Security Research Team that conducts industry leading advanced security research and analysis. You will influence security across Hardware, Firmware, Software & Systems spanning a range of client products through deep vulnerability analysis and mitigation development expertise.
Responsibilities include the following:
Emerging threat analysis, gain insights & know-how of evolving attack techniques
Predict and extrapolate attack trends ahead of its occurrence
Propose and/or develop robust counter measures and mitigation.
Keeping oneself updated and assimilate substantial knowledge in state-of-the-art security principles, theories, attacks etc.
Communicate and contribute such insights to internal and external stakeholders
Participation in development of intellectual property is also a responsibility.

Qualifications
Applicants should ideally possess 10 years of experience in the field of system security research and excel in exploring software and hardware techniques as a method of attack against targets within computing systems.
Ability to work autonomously in a less structured startup type environment with minimal supervision is a must.
Ability to lead a team of security researchers is also a requirement.
Ability to span security expertise over HW, SW and Firmware domains.
Passion for understanding latest attacks in the industry and applying to Client platforms where applicable.
Applicants should have In-depth expertise and experience in four or more of the following areas, including security threats, vulnerability research and security development lifecycle practices:
Knowledge of computer architecture, CPU, SoC, chipsets, BIOS, Firmware, Drivers, and others
Security analysis and vulnerability assessment
Reverse engineering skills
Exploitation and mitigation technique developments
Security testing techniques including fuzzing and pen-testing
Paper publication, participation in bug bounty programs, recognitions from products & brands will be highly considered.
Expertise in strategizing advanced product security counter measures is valuable.
Security Research and industry test tools/standards like Kali Linux, Defensics, Hydra, BurpSuite, Metasploit, OWASP
Additional qualifications (good to have one or more):
Knowledge of security technologies: authentication, cryptography, security protocols
Strong network in security community, ethical hackers, academia,
CISSP and/or other security certifications
Demonstrable knowledgeable in one or more OS internals – Linux, Windows, macOS, mobile OS etc
Knowledgeable in one or more programming languages including low level assembly, C, Java, Python etc.
Detail oriented and ability to compare and contrast features across multiple processor architectures and low level micro architectural blocks.
Knowledgeable in networking basics
Knowledge in Side Channel Analysis, Timing attacks, glitch attacks etc
White papers, Academic references or industry accolades for demonstrated expertise, discovered vulnerabilities
Specialization in one or more security domains
Having worked on security test tooling and/or methodologies
Inside this Business Group"
Application Security Analyst,"Pune, Maharashtra",Qualys,None,Organic,"Description:
Applications Security Analyst

You will be acting as a subject matter expert to implement various automated and manual techniques and detailed penetration testing procedures that will cover all aspects of application security. You will apply your web security and penetration testing experience to thoroughly analyze our Qualys cloud platform for security vulnerabilities. You will work closely with our development teams to define the application security best practices, perform software architecture and design reviews, conduct black box and white box security testing, and support the identification, interpretation, and remediation of vulnerabilities across Qualys platform.
Responsibilities:
Serve as the domain expert to assess web applications for security risks
Perform manual and automated scanning and security analysis QualysGuard platform to find web application vulnerabilities
Lead ethical hacking and penetration testing sessions and remediation efforts
Work with engineering teams during application development process to adopt secure design and coding practices
Develop and extend tools that support investigation and improve web application security posture
Collaborate with other security and product experts in Qualys to add new capabilities to QualysGuard product suite.
Requirements:
Bachelors/Masters degree in Engineering, Information Security, Information Assurance, Network Security or related field
3+ years of strong application security experience with thorough understanding of web application vulnerabilities
A passion for ethical hacking and vulnerability research
Knowledge of secure coding principles and practices for web applications
Hands-on experience with application security assessment methodologies and tools
Expert knowledge of information security principles, web applications and malicious code and common techniques used by hackers
Knowledge of cloud-based infrastructure and how it affect security implementations
Experience with application security practices and methods such as OWASP, WASC etc.
Experience using vulnerability assessment scanners and source code analysis tools such as QualysGuard, Burp Suite, Paros, Samurai WTF, and Kali Linux.
Excellent problem solving and analytical skills; outstanding oral and written communication skills
Self-motivation and the ability to work under minimal supervision are a must
Programming knowledge - PHP, Java, Python, or Go
Strong knowledge of HTML, Javascript, CSS, XML, HTTP, HTTPS, SQL, TCP/IP"
Ethical Hacker,"Hyderabad, Telangana",Oracle,None,Organic,"Ethical Hacker-20000F5K

Applicants are required to read, write, and speak the following languages: English
Preferred Qualifications
Organization Description:
Cloud Native Environment (CNE) is a strategic component built on top of the Oracle Cloud Infrastructure (OCI), Oracle’s second generation IaaS for providing critical cloud services to multiple Oracle Global Business Unit (GBU) applications.

CNE provides a microservice-driven platform, software delivery toolchain, and a continuous integration/continuous delivery operations model to support high margin, highly elastic, and highly available SaaS applications. The CNE Offensive Security team is part of the overall CNE Security group, which actively collaborates with a variety of internal and partner organizations to ensure the CNE environment is secure in all aspects of the software development lifecycle, application deployment and operations.

Job Description:
Security Penetration Tester is a key individual contributor role with accountability for researching, detecting, and exploiting security vulnerabilities in the GBU CNE platform and Oracle SaaS applications deployed there. Successful candidate will be leveraging adversarial testing and assurance techniques and devise novel approaches to solving unique security challenges of a native cloud environment.

Roles & Responsibilities:
Performing application testing and security assessments at the application and service levels
Executing manual penetration tests and validation of vulnerability scan results
Conducting Security research to remain up to date on the latest Cloud Native security threats
Providing assessment reports of findings and consult with developers on mitigation strategies
Writing new fuzzing and testing tools for assessments of proprietary frameworks and protocols
Reverse-engineering undocumented file formats and protocols as part of assessments

Required Qualifications:


Advanced knowledge in system exploits, network exploitation, mobile platform and application hacking, web application exploitation
Proficiency in programming and/or scripting languages (e.g. C/C++, Python, Java, Go, Ruby, JS etc).
Experience with Linux and Bash shell scripting Knowledge of network and web-related protocols (e.g., TCP/IP, UDP, DHCP, DNS, HTTP, HTTPS, routing protocols)
Ability to conduct independent security research
1+ years of hands-on experience with fuzz testing to identify vulnerabilities and security risks in different Protocols and interfaces
Knowledge of cloud-based security principles; cloud security vulnerabilities and their best practices
Hands-on experience in Kali, Metasploit, Bugtraq or similar pentesting platforms and relevant tools
Bachelor’s degree in Computer Science/ IT or equivalent experience

Desired Qualifications:
Experience in DevSecOps/ Containers/ Kubernetes/ Microservices is good to have
Experience with multiple operating systems/programming platforms

Desired Certifications:
OSCP, OSCE, CCSP, and/or other comparable certifications
Oracle Cloud Infrastructure Architect Professional
Cloud Solutions Architect Certified
Detailed Description and Job Requirements
Design, develop, troubleshoot and debug software programs for databases, applications, tools, networks etc.

As a member of the software engineering division, you will apply basic to intermediate knowledge of software architecture to perform software development tasks associated with developing, debugging or designing software applications or operating systems according to provided design specifications. Build enhancements within an existing software architecture and occasionally suggest improvements to the architecture.

Duties and tasks are standard with some variation; displays understanding of roles, processes and procedures. Performs moderately complex problem solving with assistance and guidance in understanding and applying company policies and processes. BS degree or equivalent experience relevant to functional area. 1 year of software engineering or related experience."
Network Security Engineers,"Pune, Maharashtra",Orbit Techsol India Pvt. Ltd,None,Organic,"Job description: 1. Planning, engineering, and monitoring the security arrangements for the protection of the network systems. 2. Identifying, monitoring, and defining the requirements of the overall security of the system. 3. Creating different ways to solve the existing threats and security issues. 4. Configuring and implementing intrusion detection systems and firewalls. 5. Testing and checking the system for weaknesses in software and hardware. 6. Maintaining firewalls, virtual private networks, web protocols, and email security. 7. Creating virus and threat detection systems. 8. Configuring and installing security infrastructure devices. 9. Investigating intrusion and hacking incidents, collecting incident responses, and carrying out forensic investigations. 10. Determining latest technologies and processes that improve the overall security of the system. 11. Using industry-standard analysis criteria to test the security level of the firm. 12. Developing tracking documents to note system vulnerabilities. 13. Reporting the security analysis and monitoring findings. 14. Supervising the configuration and installation of new software and hardware. 15. Implementing regulatory systems in accordance with IT security. 16. Informing the company about the security incidents as soon as possible. 17. Modifying the technical, legal, and regulatory aspects of the system security. 18. Defining and maintaining security policies. 19. Occasionally replacing the security system protocol and architecture. 20. Maintaining switches and servers. 21. A network engineer degree, telecom engineer degree, or BS/BE degree in computer science, cybersecurity or related IT fields. 22. Proven work experience as a network security engineer or information security engineer. 23. Experience in creating and maintaining security systems. 24. Thorough understanding of the latest technologies, security principles, and protocols. 25. Complete command on dealing with security systems, intrusion detection systems, firewalls, anti-virus software, log management, authentication systems, content filtering, etc. 26. Understanding of the web-related terminologies and software such as web applications, web related protocols, service-oriented architectures, and web services. 27. Ability to work under pressure and stressful scenarios. 28. Ability to communicate and report network security incidents and issues to the upper management. 29. Ability to define and implement the results of malicious code, mobile code, and anti-virus software. 30. Ability to obtain a security clearance. 31. Knowledge of computer forensic tools, data loss prevention methods, and disaster recovery methods. 32. Network engineer certifications such as CCNP Security (Cisco Certified Network Professional Security), CEH (Certified Ethical Hacker), CISSP (Certified Information Systems Security Professional), and GIAC Security Certifications.
Our team is made up of passionate people who love to create. We are constantly on a look out for talented, high-performing, and enthusiastic people to join our team. If you do not find a relevant opportunity below, feel free to send us your resume at career@orbitindia.net"
Manager/ Assistant Manager – IT Systems and Assurance (Cyber...,"Mumbai, Maharashtra",RSM,None,Organic,"Experience with penetration testing, vulnerability assessment
Web application and external network penetration testing using industry standard tools and technologies
Well versed with Static Application Security Testing (SAST) and Dynamic Application Security Testing (DAST). Development experience preferred.
Experience with OWASP testing Guide / Open Source Security Testing Methodology Manual.
Offensive Security Certified Professional (OSCP), Certified Ethical Hacker (CEH), CREST Penetration testing or similar certification preferred.
Expert with common web application penetration testing tools including, but not limited to Burp, Fiddler, OWASP Zap, BeEF, and at least one commercial solution (Veracode, AppScan, or similar).
Familiarity with common network vulnerability/penetration testing tools including, but not limited to, Metasploit, vulnerability scanners, Kali Linux, and Nmap
Create actionable reporting based on security testing, including black,grey,white box,code reviews and reverse engineering, network and software architecture reviews and social engineering.
Must have a working knowledge and strong understanding of security best practices for the following technologies:
Windows Active Directory,
network routing and switching,
firewalls,
IDS/IPS.
Prior experience with penetration testing, red teaming, white hat hacking, and/or performing information security assessments Compliance like PCI, HIPAA and frameworks like COBIT, ITIL etc. Must have experience in building test strategy, test plan, governing UATs, performance testing, integration testing, load/ stress testing, test automation, building/ maintaining currency of automated test beds.
Must have experience in testing mobile apps (apps performance and Security testing)
Managing penetration testing services, including both expert consulting and managed services. Providing manual penetration testing and standards gap analysis services to internal business and technology partners. Providing security requirements for test ‐driven design supporting application security tool deployments including static analysis and runtime testing tools.
Producing metrics reporting the state of application security programs and performance. Must be able to approach IT security and testing from the perspective of risk management"
Penetration Tester,India,Crypto Mize,None,Organic,"Penetration Tester Responsibilities
A Penetration test, colloquially known as a pen test, pen test or ethical hacking, is an authorized simulated cyberattack on a computer system, performed to evaluate the security of the system. Not to be confused with a vulnerability assessment. The test is performed to identify both weaknesses (also referred to as vulnerabilities), including the potential for unauthorized parties to gain access to the system’s features and data, as well as strengths, enabling a full risk assessment to be completed.
The Penetration test process typically identifies the target systems and a particular goal, then reviews available information and undertakes various means to attain that goal. A penetration test target may be a white box (which provides background and system information) or black box (which provides only basic or no information except the company name).
Penetration testers, also known as “ethical hackers,” are highly skilled security specialists that spend their days attempting to breach computer and network security systems. These testers work in the information technology (IT) field to ensure that those without authorization cannot access an organization’s data. They do this by trying to hack into networks to identify potential vulnerabilities in the system.
Penetration tester understand complex computer systems and technical cyber security terms. carry out remote testing of a client’s network or onsite testing of their infrastructure to expose weaknesses in security. plan and create penetration methods, scripts and tests. Carry out application, network, systems and infrastructure penetration tests. create reports and recommendations from his findings. advise on methods to fix or lower security risks to systems
Penetration Tester Openings
Apply for Penetration Tester Job Openings in Delhi
Apply Now
Penetration Tester jobs
Penetration Tester Requirements
Penetration Tester JOB DESCRIPTION
Perform formal penetration tests on web-based applications, networks and computer systems
Conduct physical security assessments of servers, systems and network devices
Design and create new penetration tools and tests
Probe for vulnerabilities in web applications, fat/thin client applications and standard applications
Pinpoint methods that attackers could use to exploit weaknesses and logic flaws
Employ social engineering to uncover security holes (e.g. poor user security practices or password policies)
Incorporate business considerations (e.g. loss of earnings due to downtime, cost of engagement, etc.) into security strategies
Research, document and discuss security findings with management and IT teams
Review and define requirements for information security solutions
Work on improvements for security services, including the continuous enhancement of existing methodology material and supporting assets
Provide feedback and verification as an organization fixes security issues
Penetration Tester required skills
7+ years of experience in security applications and systems
5+ years of DAST (Dynamic Application Security Testing) experience
Minimum of 5 years of demonstrated experience with automated penetration tools
Minimum of 5 years of demonstrated experience with manual penetration testing tools
Advanced Information Security technical skills
Knowledge and understanding of application or software security such as: web application penetration testing, secure code review, secure static code analysis
Knowledge and understanding of banking or financial services industry
Experience working in a large enterprise environment
Strong analytical skills with high attention to detail and accuracy
Knowledge and understanding of information security industry standards and government regulations
Demonstrated experience developing and reviewing malicious use cases/threat models
Ability to work weekends and holidays as needed or scheduled
Why Us?
We are Amazing
CryptoMize is a Conglomerate Digital Agency based in India with presence in 3 Continents evolving for a decade, having served elite clients such as Governments, Politicians, MNCs, Celebrities and HNIs in 30+ Countries.
Yummy
Our awesome chef prepares freshly Maison-made breakfasts, lunches, diners, beverages, coffees everyday to provide the fuel you need to innovate.
Events and Hackathons
Want to organize, talk or attend an event? We give you two days per month to attend or organize team-buildings, conferences, trainings, meetups or hackathons.
Company Outings
Work hard, play hard! We have an in-house bar with a large choice of wines, beers and arcade games. Plus, we organize memorable & engaging team events at least twice a month.
Elitebook or Alienware
Choose your laptop, Elitebook or Alienware on your first day to get your job done. Fun fact: We didn’t find any laptop able to compute as fast as our team.
Flexible Everything
We choose to work in a flex office environment to grow new collaborative ideas and practices. We work in small product oriented teams to focus & execute faster.
No Diplomas Required
At CryptoMize, we don’t care about your degrees, we only care about what you know. Your skillset will be evaluated in regard to your technical experiences and skills."
Ethical Hackers,"Mumbai, Maharashtra",Iraje Software,None,Organic,"Opportunities to grow with us:

We invite the best available talent from the campus or industry to join us for a rewarding career with us:
Entry Level – Only campus recruits
Experienced Professionals

Certified ethical hackers with overall 3+ years experience in security area/cyber crime/cryptography/digital signatures etc."
Application Security Analyst,"Pune, Maharashtra",Qualys,None,Organic,"Description:
Applications Security Analyst

You will be acting as a subject matter expert to implement various automated and manual techniques and detailed penetration testing procedures that will cover all aspects of application security. You will apply your web security and penetration testing experience to thoroughly analyze our Qualys cloud platform for security vulnerabilities. You will work closely with our development teams to define the application security best practices, perform software architecture and design reviews, conduct black box and white box security testing, and support the identification, interpretation, and remediation of vulnerabilities across Qualys platform.
Responsibilities:
Serve as the domain expert to assess web applications for security risks
Perform manual and automated scanning and security analysis QualysGuard platform to find web application vulnerabilities
Lead ethical hacking and penetration testing sessions and remediation efforts
Work with engineering teams during application development process to adopt secure design and coding practices
Develop and extend tools that support investigation and improve web application security posture
Collaborate with other security and product experts in Qualys to add new capabilities to QualysGuard product suite.
Requirements:
Bachelors/Masters degree in Engineering, Information Security, Information Assurance, Network Security or related field
3+ years of strong application security experience with thorough understanding of web application vulnerabilities
A passion for ethical hacking and vulnerability research
Knowledge of secure coding principles and practices for web applications
Hands-on experience with application security assessment methodologies and tools
Expert knowledge of information security principles, web applications and malicious code and common techniques used by hackers
Knowledge of cloud-based infrastructure and how it affect security implementations
Experience with application security practices and methods such as OWASP, WASC etc.
Experience using vulnerability assessment scanners and source code analysis tools such as QualysGuard, Burp Suite, Paros, Samurai WTF, and Kali Linux.
Excellent problem solving and analytical skills; outstanding oral and written communication skills
Self-motivation and the ability to work under minimal supervision are a must
Programming knowledge - PHP, Java, Python, or Go
Strong knowledge of HTML, Javascript, CSS, XML, HTTP, HTTPS, SQL, TCP/IP"
Sr. Security Testing Engnieer,"Chennai, Tamil Nadu",Novature Tech,None,Organic,"Contract to Hire
Clear understanding of OWASP Top 10 - application security risks and SANS 25 standards
Certified Ethical Hacker Certifications
Tools : Burp Suite Pro,Acunetix,OWASP ZAP,Nmap,Kali Linux Tools,Metasploit Framework, Nessus, Postman
Perform source code review using an automated tool and manually verify all identified vulnerabilities to eliminate false positives
Perform Gray Box and/or Penetration testing on web, Mobile (iOS, Android) and API
Analyse application security requirements and create security tests for the application
Document and report all findings.
Ensure processes for the project is followed for the assessments
Excellent Inter personal and presentation skills
Strong in verbal and written communication
Must be flexible, independent, self-motivated
Good analytical skills"
IT Security Operations Technical Analyst,"Chennai, Tamil Nadu",Amplexor,None,Organic,"AMPLEXOR is a leading digital solutions provider offering global compliance, digital experience and content solutions
At Amplexor we aim to be a leading digital solutions provider offering global compliance, digital experience and content solutions.
We help our customers achieve process efficiency, increase revenue generation, reduce time-to-market and ensure quality and compliance.
Our turnkey solutions support core industry processes and include software technology, consulting, system integration, and language & content management services.
We provide solutions in the fields of aerospace, defence & transport, energy, finance, life sciences, manufacturing and the public sector.
website-www.amplexor.com
41 OFFICES in 23 COUNTRIES
At AMPLEXOR we innovate, we are experienced and committed to our clients and employees.
We provide digital state-of-the-art solutions that are both universal and tailored to our clients’ needs.
At AMPLEXOR we think global, we think ahead and we think about the future.
At AMPLEXOR we give you the space to grow and the opportunity to develop an international career in a multicultural environment.
AMPLEXOR INDIA PVT. LTD
JAYANT TECH PARK,
OLD NO 7, NEW NO. 41, 6th FLOOR,
MOUNT POONAMALLEE ROAD,
NANDAMBAKKAM, CH-600089
Landmark: Opposite Chennai Trade Centre
Phone: 04466841999

THE JOB ROLE
The job holder is in charge of:
Ensuring business continuity of application and support services in Amplexor, concerning IT Security operational efforts.
Participating in projects or efforts to develop and extend the services of Amplexor, within the area of domain
Implementation and monitoring the appropriate quality and information security standards linked to the assigned enterprise IT infrastructure (hardware and/or software, technology/systems/applications/tools) with respect to the QM and ISMS management systems in place
Ensuring proper collaboration with other IT staff, other business units, suppliers or partners by using the appropriate communication flows
Consulting for Service and Project Managers, Team Managers, fellows or customers/partners, within the area of domain
Contribute in providing clean management of SLAs, both upstream and downstream


RESPONSIBILITIES

Operation on Security services infrastructure:
Daily work:
Vulnerability Management
Patch Management
Anti-Virus and Anti-Malware Management
Compliance and Information Security
Secure Delivery of Services
ITSM scope:
Incident Management
Change/Request/Problem Management
Monitor and maintain services
Projects:
Consultancy
Consolidation and migration efforts
Solution architecture
Reporting
Requirements
EDUCATIONAL BACKGROUND
Degree in Information Technology and Computer Engineering or similar Engineering degree
PROFESSIONAL EXPERIENCE
Minimum 3-5 years of experience with Vulnerability Management and Patch Management processes and platforms
Minimum 3-5 years of experience with security topics in both UNIX and Windows systems
Deep knowledge in security mechanisms (PKI, SSL/TLS, …)
Experience with working in vast networking and infrastructure landscapes
Experience with ethical hacking platforms and approaches
Ability to create regular reports and conduct ad-hoc analyses of operations data.
CompTIA Security+ / Certified Ethical Hacker (CEH) / CCNA Security certification or equivalent recognition
Working experience in compliance/remediation efforts on relevant international security standards and best practices such as ISO/IEC 27001, AICPA SOC, GDPR etc.
SKILLS AND KNOWLEDGE
Job Specific
Expertise with ITSM tools and ITIL v3 processes
Excellent communication skills
Deep knowledge in IT security operational routines
Excellent problem solving skills using third party tools like Kali Linux, WireShark or similar
Build automate procedures using scripting tools and languages
Enthusiasm towards working with the security area of IT
Flexibility and ability to work both in a team as well as individually
Knowledge sharing and collaboration skills
Ability to create and maintain quality documentation (procedures, process diagrams, KB)


Languages IT
English C1+
UNIX-based OS (Must)
Windows workstation and server OS
PKI, SSL/TLS Certificate Management
Vulnerability Management platforms such as InsightVM, Acunetix, Nessus …
Patch Management platforms such as Azure Update Management, WSUS, Spacewalk, …
Anti-Virus platforms such as Kaspersky, Bitdefender, Microsoft Defender Advanced Threat Protection …
Good networking skills
Basic OS administration skills


Benefits

Indian National & Festival Holidays
Five days work week
All required statutory benefits"
