Job Title,Job Description,Company Name,Location
Cloud Support Engineer II - Networks,"Amazon Web Services is the global market leader and technology forerunner in the Cloud business. As a member of the AWS Support team in Amazon Internet Services Private Limited (AISPL), you will be at the forefront of this transformational technology, assisting a global list of companies and developers that are taking advantage of a growing set of services and features to run their mission-critical applications. As a Cloud Support Engineer, you will act as the Cloud Ambassador across all the cloud products, arming our customers with required tools & tactics to get the most out of their Product and Support investment.

Would you like to use the latest cloud computing technologies? Do you have an interest in helping customers understand application architectures and integration approaches? Are you familiar with best practices for applications, servers and networks? Do you want to be part of a customer facing technology team in India helping to ensure the success of Amazon Web Services (AWS) as a leading technology organization?

If you fit the description, you might be the person we are looking for! We are a group of smart people, passionate about cloud computing, and believe that world class support is critical to customer success.

WHAT CAN YOU EXPECT FROM A LIFE AT Amazon?

Every day will bring new and exciting challenges on the job while you:

· Learn and use groundbreaking technologies.
· Apply advanced troubleshooting techniques to provide unique solutions to our customers' individual needs.
· Interact with leading engineers around the world.
· Partner with Amazon teams in India to help reproduce and resolve customer issues.
· Leverage your extensive customer support experience to provide feedback to internal Amazon teams in India on how to improve our services.
· Drive customer communication during critical events.
· Drive projects that improve support-related processes and our customers technical support experience.
· Write tutorials, how-to videos, and other technical articles for the developer community.
· Work on critical, highly complex customer problems that may span multiple AWS services.

WHY AWS PREMIUM SUPPORT?

· First and foremost this is a customer support role in The Cloud.
· On a typical day, a Support Engineer will be primarily responsible for solving customers cases through a variety of customer contact channels which include telephone, email, and web/live chat. You will apply advanced troubleshooting techniques to provide tailored solutions for our customers and drive customer interactions by thoughtfully working with customers to dive deep into the root cause of an issue.
· Apart from working on a broad spectrum of technical issues, an AWS Support Engineer may also coach/mentor new hires, develop & present training, partner with development teams on complex issues or contact deflection initiatives, participate in new hiring, write tools/script to help the team, or work with leadership on process improvement and strategic initiatives to ensure better CX and compliance with global AWS standards, practices and policies.
· Career development: We promote advancement opportunities across the organization to help you meet your career goals.
· Training: We have training programs to help you develop the skills required to be successful in your role.
We hire smart people who are keen to build a career with AISPL, so we are more interested in the areas that you do know instead of those you havent been exposed to yet.
· Support engineers interested in travel have presented training or participated in focused summits across our sites or at specific AWS events.
· As we operate on a follow-the-sun model, with Premium Support sites located globally, there is no after hours on-call or mandated overtime in this role.


https://www.youtube.com/watch?v=GC3bWcFFZTo&t=24s


Basic Qualifications

The Networking role supports our services that focus on networking technologies, including Route 53, Elastic Load Balancing, VPC. A solid network provides the foundation for all Cloud services. Support engineers may field general guidance questions from customers such as setting up a small website using EC2 up to troubleshooting and reproducing complex performance issues from customers with fleets of thousands of EC2 instances.

BASIC QUALIFICATIONS
· Bachelors degree in Information Technology, Computer Science, Engineering or a related field.
· Requires minimum of 3+ yrs experience in relevant technical position
· Advanced experience with Networking and troubleshooting (TCP/IP, DNS, routing, switching, firewalls, LAN/WAN, traceroute, iperf, dig, cURL or related).
· In-depth understanding of virtualization and cloud computing (Hypervisors, VMware, Xen).
· Advanced experience in networking administration and troubleshooting.
· Strong knowledge of networking and routing protocols (BGP, OSPF, DNS, TCP/IP, IPSEC)
· Demonstrated proficiency in networking principles (routing, switching, load balancing etc.)




Preferred Qualifications

· Experience configuring software-based IPSEC and SSL based VPN solutions.
· Experience configuring and supporting devices such as Cisco, Juniper, Fortinet, SonicWALL, Checkpoint, Palo Alto etc.
· Experience managing full application stacks from the OS up through custom applications
· Good understanding of security best practices.
· Good understanding of distributed computing environments and methodologies

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer, and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, disability, age, or other legally protected status.","Amazon
4.3",Bengaluru
Cloud Engineer,"Job Description

It’s an exciting time to be part of IFF’s Cloud Engineer. As a Cloud Engineer of IFF India, you will be responsible to automate the provisioning of infrastructure in the cloud using opens source software (DevOps toolchain), as well as, work side by side with development teams to rapidly deploy highly available infrastructure to ensure the success of agile managed business project. Also you will be responsible for identification and selection of the methodology to automate cloud deployments based on project requirements and budget constraints, has deep subject matter expertise, and can evaluate new deployment methodologies or patterns to fit in current infrastructure architecture.

About You:
To be successful in this role, should have 8 or more years of experience in information systems operations environment. Bachelor’s degree or higher in computer science or electronics and communication engineering, as well as at least five years of relevant experience

You will spend your time…
Participate in DevOps strategy meetings, lead roadmap creation.
Will determine provisioning resources needed to support development and is authorized to manage capacity and sizing and costs of said resources.
Work with open source configuration management tools to develop the automated deployment of virtual server instances and environments in AWS using various DevOps toolchain, such as Puppet, Chef, Ansible, Salt, ServiceNow, Jenkins, Docker, native AWS tools, etc.
Build and design secure, well-instrumented, highly-available, and strictly automated reproducible infrastructure. Optimize infrastructure deployments for speed, cost, availability and scale.
Constructs, maintains and tests staging systems to validate product/feature functionality as well as load testing of system using various test harnesses.
Actively participate in Agile scrums representing Infrastructure.
Conduct research on emerging Cloud and DevOps technologies in support of infrastructure development efforts and recommend technologies that will increase cost effectiveness and infrastructure flexibility.
Participate in technical incident management and troubleshooting escalations, as needed.
Troubleshoot systems, software, failures and make changes to improve current automated performance following established change management practices.
Oversee Usage charges and billing accuracy towards eliminating wasteful resources such as developer systems not made dormant when not in use.
Update and maintain Cloud documentation, including strategy, DevOps engineering documents, change control, trouble tickets, procedures, and other documentation.
Assist with defining Implementation schedule on selected products for production rollout. Deploy Governance and monitoring tools to ensure the security and proper use of Cloud resources. Enforce dormancy requirements. Enforce IAM policies.
Job Requirements

Required Skills:
Strong communication skills, both written and verbal (English) and the ability to work with multiple levels of management and associate-level employees
Desire to continuously learn and improve.
High level of analytical and problem-solving abilities.
Strong understanding of the organization’s goals and objectives.
Self-starter Highly self-motivated and directed.
Strong organizational skills.
Excellent attention to detail.
Ability to effectively prioritize and execute tasks in a high-pressure environment.
Able to work independently and in a team-oriented, collaborative environment.
Willingness to coach and train colleagues
Required Experience:
Bachelor’s degree or higher in computer science or electronics and communication engineering, as well as at least five years of relevant experience
Preferred: 8 or more years of experience in information systems operations environment.
Excellent understanding of typical multi-tier architectures: web servers, caching, application servers, load balancers, and storage.
Strong system administration (Linux/Unix or Windows) at the command-line level.
Strong scripting skillset.
Hands-on experience with system and service configurations, installation and support strategies of system components (at both site and enterprise levels) for implementation and maintenance support.
Experience with open source configuration management tools extensively (Puppet/Chef/Ansible)
Experience with ServiceNow, possibly their Cloud Automation ITOM tools.
AWS Hosting, including VPC, EC2, ELB, and RDS, Virtual Networking Topologies, Chef, PowerShell/DSC, BASH, PHP, Windows, SQL Server (deployment and monitoring), Linux, RDP, and more.
Understanding of cloud security best practices.
Experience with templates and other configurable items to enable automation.
Familiarity with deployment techniques (and tools) in a distributed environment.
Basic monitoring techniques in a dynamic environment.
Design of self-healing and fault-tolerant services.
Understanding of stateless and loosely coupled distributed applications.
Familiarity developing with RESTful API interfaces.
Basic understanding of relational and non-relational databases.
Understanding of agile software development lifecycle methodologies and Scrum/Kanban
Experience with core LAN/WAN network technologies, route tables, access control lists, firewalls, NAT, HTTP, DNS, IP and OSI Network.
Experience in a hybrid on-premises and AWS/Azure development and production environment is highly desirable.","International Flavors & Fragrances
3.6",Chennai
Cloud Engineer,"Job Type: Permanent
Educational Qualification: Graduate, Technical Graduate
Experience: 5+ Years of professional experience as Cloud Engineer

Preferred Candidate Profile:
Work on some of the most complex challenges in large scale computing by utilizing your skills in data structures, algorithms, and object oriented programming.
Provide Level 2 Incident Management support for customer facing web applications with a goal of meeting business service levels. Take ownership of critical issues, enlist proper representation from other IT support teams and drive towards resolution.
Automate manual enterprise operations tasks and optimize business process to reduce workloads & create proficiencies.
Monitor and maintain operational readiness of Enterprise Applications including hosted applications and provide 24/7 support as needed.
Support Autodesk enterprise growth and ensure stability through maintenance activities on various Enterprise Applications.
Design, develop, re-factor, optimize, and enhance web application software utilizing Java and other open source technologies.
Work with open source tools, create API, rich dashboards and implement proactive monitoring.
Good communication and team working skills.
Location: Indore, MP, India
Compensation / Benefits: Best in the industry
Email your resume to: career@greattechnotycoon.com",Great Techno Tycoon,Indore
Cloud Solution Engineer,"Job Description
Google Apps Certified Deployment Specialist is a must and Should have done Google
Apps 700 training from Google [good to have ]
Should have done atleast 3 LCS [Enterprise ] Google Apps project
Should be experienced in managing/leading team
5+ years of expertise in implementing, administering, and troubleshooting network
infrastructure devices, including: firewalls, routers, switches, wireless access points and
controllers, and monitoring applications.
Intermediate to expert understanding of firewall configuration and maintenance,
Intermediate to expert with configuration, installation, troubleshooting, and supporting o
Networking equipment or Wireless (WiFi) equipment or Computers, Servers and peripherals
Comfortable documenting and explaining network topologies o Understand and diagram
existing network Diagram, explain and plan for future upgrades or Experience deploying and/or
maintaining an enterprise campus wifi network
Knowledgeable in application transport and network infrastructure protocols (SSL/TLS, DNS,
DHCP, WINS, NTP, FTP, HTTP, SMTP, CIFS, LDAP, and Microsoft AD), and possess an
understanding of how to support these applications / protocols when accessed through VPN and
firewall appliances.
Define the project management process to be applied to the project.
Expertise in Email servers like MS Exchange, Lotus Domino, Zimbra etc….
Job Location
Mumbai","Team Computers
4.1",Mumbai
Cloud Engineer,"Expect more. Connect more. Be more at Diebold Nixdorf. Our teams automate, digitize, and transform the way more than 75 million people around the globe bank and shop in this hyper-connected, consumer-centric world. Join us in connecting people to commerce in this vital, rewarding role.

Position Overview

The Cloud Engineer – Senior will be part of the Cloud Platform Engineering Team and reports to the Cloud Engineering Senior Solutions Architect

You are responsible for

Participating in the deployment of software into the test and development environment.
Working across product teams in multiple geographies, cross-functional and multi-cultural environments.
Working experience on Azure Cloud-based applications.
Implementing Domain-Driven Design, Micro-services, APIs and Web Apps.
Integrating Identity management and modern authentication and authorization protocols such as OIDC, OAuth 2.0 using Azure Active Directory.
Ability to lead change and demonstrate good time management with an ability to work on tight delivery deadlines.

Qualifications

Minimum 5 of years’ experience, B.E/BCA/BSc IT required.
Maintain technical knowledge by attending educational workshops, reviewing publications.
Ability to handle & respond to technical queries / requests from team members and customers.
Exposure to enterprise development environments - both on premise and Azure cloud services.
Experience with DevOps automation tools such as Terraform, Ansible, and Jenkins.
Infrastructure-as-a-service platforms (Azure, Amazon Web Services, Rackspace etc.).
DevOps technologies (Ansible, Chef, Terraform etc.).
Experience with containerization technologies (Docker, Kubernetes).

Preferred Qualifications

Experience with HAProxy and configuration of network virtual appliances such as proxies, load balancers, gateways and firewalls is a huge plus.
Experience with ElasticSearch, Fluentd, Kibana, Prometheus and Grafana is a huge plus.
Experience with PCI compliance and HSM management is a plus.
Experience with JBoss EAP, PostgreSQL, J2EE and .NET is a plus.
Experience with OpenShift Container Platform is a huge plus.

Why should you join Diebold Nixdorf?

Brightest minds + technology and innovation + business transformation The people of Diebold Nixdorf are 23,000+ teammates of diverse talents and expertise in more than 130 countries, harnessing future technologies to deliver personalized, secure consumer experiences that connect people to commerce. Our culture is fueled by our values of collaboration, decisiveness, urgency, willingness to change, and accountability.

Diebold Nixdorf is an equal opportunity employer and we value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
Areas of InterestInformation Security and Technology
Experience LevelMid-Senior Level Associate
CountryIndia
Primary LocationIN-Mumbai(GC)-MH
Remote - Work from HomeYes
Remote LocationRemote, India","Diebold Nixdorf
3.2",Mumbai
DevOps Engineer,"Here are some of your responsibilities. We are interested in knowing what else you can add to this:

You will be responsible for build, deployment, monitoring, and troubleshooting of the MDM Center infrastructure and technology components using Docker and Big Data technologies

You are comfortable deploying cloud technologies using IaaS and PaaS components in AWS or Azure

You are delivery focused and can deliver on time and with expected quality

You will be part of the initiative to automate the entire CI/CD process

You will be part of the initiative to auto-scale the deployment

You will develop software in collaboration with other developers and product management

If what you read so far excites you about joining us, then we would like you to be already equipped with the following qualifications:

Bachelor’s/Master’s degree in Computer Science/ Engineering or a related field (or equivalent experience)

Worked on any one or more technologies like Elastic Search, Apache Solr, Apache Kafka, Apache Storm, Apache Hbase, Apache Hadoop, Apache Spark and Apache Cassandra

Knowledge of cloud platform AWS and/or Azure. Has hands-on on different aspects of Azure like, ARM/Application Resource Management, Application Gateway, Event Hub, Network Security Group, blob storage, key-vault, functions, instance, networking, volumes, auto-scaling, etc.

Minimum of 5 years' experience automating CI/CD processes

Knowledge of Shell Scripts, Linux, Windows and Networking

Knowledge of Blue Green and Canary deployment styles

Agile Development Methodology (Scrum process preferable)

Need to be a team player while having the capacity to work independently

Strong analytical and logical skills including troubleshooting

Prior experience working in a software company deploying a shrink-wrap or SaaS product a plus

Open Source contributions a plus

Knowledge of OO Languages like Java a plus

What’s in it for you?

We foster a Collaborative work environment. You will enjoy learning with other creative and analytical minds

We provide an opportunity for you to experiment and fail fast

We want to make sure you get a competitive compensation and benefits

Riversand client roster features high-profile enterprises which will provide you with industry-specific insights into data management and analysis

Beyond work, we compete at local 5ks, 10ks and have fun at various sporting events

About us:
Riversand Technologies is a leading Master Data Management (MDM) software company headquartered in Houston, TX with offices in Boston, Dallas, and Bangalore. We are looking for individuals who will enjoy working
in a creative and collaborative environment. There is a significant opportunity for growth within the company, and a chance to learn about and become part of a growing MDM community.

Riversand was founded in 2001 with the goal of providing world- class enterprise software to Global 2000 companies seeking comprehensive and cost- effective Product Information management (PIM) solutions.
The Riversand PIM solution enables manufacturers, distributors and procurement organizations to populate accurate, timely & up-to-date product information across the enterprise. It aggregates all product data into a
single repository and eliminates data inconsistencies, resulting in precise product information for all enterprise systems. The Riversand PIM solution easily scales to millions of items and thousands of attributes.
Our solutions drive significant business process and operational cost savings by streamlining the creation, collection and use of product information across the enterprise and beyond. They enable enterprises to
synchronize product information, business processes and all relevant internal and external users into one centralized platform. A single- source of product information enables enterprises to automate collaboration and
trading partners, whether the needs are in supplier facing activities such as Engineering Design, Sourcing & Procurement or customer facing interactions across multiple channels and markets.
For more details please visit our website: http://www.riversand.com/

Job Location: Bangalore","Riversand Technologies
4.3",Bengaluru
Cloud Security Engineer,"Req. ID: 200341

Micron Technology’s vision is to transform how the world uses information to enrich life and our dedication to people, innovation, tenacity, collaboration, and customer focus allows us to fulfill our mission to be a global leader in memory and storage solutions. This means conducting business with integrity, accountability, and professionalism while supporting our global community.

Do you love to work in a dynamic, fast paced environment? Are you a strong analytical thinker? If you answered yes to these questions keep reading the description below!

Skills (Must have): 8+years if experience in below:
Experience in cloud security fundamentals covering 2 cloud platforms: AWS, Azure, GCP
Hands on experience at the IaaS layer with provisioning of resources securely in a cloud environment - EC2, S3, Lambda, Azure functions, VPC, VNet, Vnet peering, VPC peering, etc.
Experience with automation tooling (e.g Terraform, CFT, Arm templates,..) provisioning on cloud platforms
Hands-on experience with Linux and Windows platforms.
Hands-on experience with databases, storage accts, scripting with Python and PowerShell,
Strong solution architecture, design, and impact analysis skills
Strong Hands-on design, programming and debugging skills
Excellent communication skills along with the ability to think independently, take complete ownership of assigned tasks
Strong Agile development expertise
Expertise in setting up the operational architecture, participating in architectural reviews with client’s Reference architecture team
Education:
Bachelor’s or master’s degree in computer science, cyber security, Information Technology management, or related discipline
About Us

As the leader in innovative memory solutions, Micron is helping the world make sense of data by delivering technology that is transforming how the world uses information. Through our global brands — Micron, Crucial and Ballistix — we offer the industry’s broadest portfolio. We are the only company manufacturing today’s major memory and storage technologies: DRAM, NAND, NOR and 3D XPoint™ memory. Our solutions are purpose built to leverage the value of data to unlock financial insights, accelerate scientific breakthroughs and enhance communication around the world.

Micron Benefits

Employee Rewards Program, Healthcare, Paid time off (Combined Sick and Vacation Time), Retirement savings plans, Paid maternity/paternity leave, Employee Assistance Program, Professional development training, Workplace wellness programs, Micron Health Clinic (Boise only), Fitness Center/Activity rooms (Boise/San Jose only), Tuition Reimbursement, Micron Corporate Discounts, Casual Dress attire.

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.

For US Sites Only: To request assistance with the application process and/or for reasonable accommodations, please contact Micron’s Human Resources Department at 1-800-336-8918 or 208-368-4748 and/or by completing our General Contact Form

Keywords: Hyderabad || Telangana (IN-TG) || India (IN) || SGA || Experienced || Regular || Information Systems and Technology || #LI-SR3 || Tier 4 ||","Micron Technology
3.5",Hyderabad
Cloud Operations Engineer,"Expect more. Connect more. Be more at Diebold Nixdorf. Our teams automate, digitize, and transform the way more than 75 million people around the globe bank and shop in this hyper-connected, consumer-centric world. Join us in connecting people to commerce in this vital, rewarding role.

Position Overview

The Cloud Ops Senior Engineer will be part of the Cloud Platform Engineering Team and reports to the Cloud Ops Team Leader (TL). Flexible to work in US shifts.

You are responsible for

Working in environments to support Disaster Recovery and backup in multi-cloud environments

Qualifications

Minimum 5 years’ experience, B.E/BSC IT/BCA required.
A strong background in Azure OR Amazon Web Services (AWS) or a similar cloud platform is a must-have, certification is a plus.
Excellent technical skills and knowledge include but not limited to: cloud methodologies like PaaS and SaaS; programming languages such as Python, Java, .Net; orchestration systems such as Chef, Ansible, Terraform; Azure IaaS servers; PowerShell scripting.
Fully aware of the DevOps cycle with hands-on on deployment models to the cloud.
Experience working with Docker and related containerization technologies.
Experience working on orchestration platforms such as AKS, RedHat OpenShift etc.
Extensive knowledge working with logging and monitoring tools such as EFK, visualization tools such as Grafana and Prometheus.
Exposure to security alert monitoring tools.
Experience in building both microservices and public facing API's.- Experience in working with any of the API gateways.
Strong networking knowledge: OSI Layers 1-4, LAN, WAN, SDN.
Strong networking concepts and administration (TCP/IP, routing, switching, VLANs, GRE, OpenV switch and Load balancing).
Demonstrated proficiency in network administration in large datacenter environment – DNS/DHCP, Load Balancing (F5 Networks, AWS ELB), Firewalls (Cisco Systems, Juniper Networks), IDS/IPS, IPSEC VPN), Cisco Router Configuration.
SQL and NoSQL Databases.
Extensive knowledge of Implementations, management, troubleshooting, configuration, and migrations is preferred.
Proficient in the use of methodologies supported by Cloud Ops best practices.
Extensive experience of Cloud administration is a must. Experience of working in a virtualized environment like is a plus.
Experience working as part of a team to provide the optimal solution for both business needs and project standards.
Experience estimating effort and resources required for projects and working with project managers to structure projects.
Demonstrated excellent customer service skills; ability to build strong formal and informal relationships.
Demonstrated excellent verbal and written communication skills, with the ability to transition smoothly between technical and business vernacular, tailoring communications to the audience.
Able to work in ambiguous situations/environments; demonstrated ability to break down problems into constituent parts and develop and drive plans for resolution.

Preferred Qualifications

Strong documentation ability capable of developing detailed how-to guides.
Ability to mentor junior staff members.
Proficient in working in Windows and Linux server environments.
Front line support for Cloud Monitoring – Infrastructure and Application.

Why should you join Diebold Nixdorf?

Brightest minds + technology and innovation + business transformation The people of Diebold Nixdorf are 23,000+ teammates of diverse talents and expertise in more than 130 countries, harnessing future technologies to deliver personalized, secure consumer experiences that connect people to commerce. Our culture is fueled by our values of collaboration, decisiveness, urgency, willingness to change, and accountability.

Diebold Nixdorf is an equal opportunity employer and we value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
Areas of InterestInformation Security and Technology
Experience LevelMid-Senior Level Associate
CountryIndia
Primary LocationIN-Mumbai(GC)-MH
Remote - Work from HomeNo","Diebold Nixdorf
3.2",Mumbai
Cloud Engineer,"""Excellent oral and written communication skills
Intermediate++ - Windows & Linux
Customer interaction experience
Strong networking knowledge (LAN/WAN, IP addressing & Subnetting, HTTP(S), FTP, SMTP, VPN)
Experience working on Scripting languages
Exposure to Automation, DevOps
Experience working on ticketing system
Familiar with ITIL processes
Should be flexible to work in rotational shifts""

Must have skill (minimum two)

""Should be knowledgeable in Server Administration (Windows and/or Linux)
Strong SQL/Windows administration experience preferrably with certification
Strong Database administration experience preferrably with certification
Web server configuration, fine tuning and management
AWS Cloud certifications - Professional
Experience working on Cloud computing, DevOps, CI/CD""
00-10.00 Years",Cloud Kinetics Solutions Pte Ltd,Chennai
Senior Software Engineer (Data Services),"GSN Games is looking for a talented Sr. Software Engineer based in Bangalore to be part of our Global Data team.
About the Data Team
The GSN Data team provides the data, analytics, and algorithms necessary to make GSN Games a fun and rich experience for players. We are building a next generation data platform and analytics suite to support the nearly one billion records a day coming from our portfolio of gaming apps, databases, supporting web services, third party APIs, and everything in between.
Primary Responsibilities
Work closely with the GSN Data team (based in Barcelona and San Francisco) on key data initiatives for the company. This includes all aspects of data delivery - from ingestion and pipelining through ETL.
Participate in design, implementation deploying of full pipelines utilizing AWS data technologies (AWS Kinesis/Lambdas, Fargate, etc.)
Design, implement and deploy ETLs on Apache Airflow
Work with Global Data Team on roadmapping, designing, and supporting large-scale data initiatives and products.
Requirements:
4-6 years Experience in software development
Strong proficiency in Java
Exceptional experience and proficiency with Python
Experience working on applications using SOA, REST design principles in a scalable architectures and environment
Highly proficient in writing and optimizing SQL queries (Vertica a plus)
Experience with full life cycle of massive datasets including ETL, cleaning, data analysis and deployment in the Cloud
At least 3 years experience with data platform initiatives in a large-scale environment
Nice to Haves:
Experience with Apache Airflow
Previous experience with Vertica
You have experience in the gaming industry","GSN Games
3.8",Bengaluru
Cloud Engineer,"Job description:
Minimum 2 years of work experience in reputed company in software systems, preferably in networking and security domain.

Desired skills:
2+ years of experience in scripting languages
2+ years of web development experience
2+ years of experience in Java script
Experience in MEAN stack
Knowledge on AWS cloud architecture
Experience in SQL and NoSQL database application development
Experience in Test-driven development

Desired Education:
BE / B.Tech (preferably CSE) / MCA / M.Sc (Tech) from reputed engineering college","TeamF1 Networks
3.9",India
Cloud Operations Engineer,"For over 10 years, Zscaler has been disrupting and transforming the security industry. Our 100% purpose-built cloud platform delivers the entire gateway security stack as a service through 150 global data centers to securely connect users to their applications, regardless of device, location, or network in over 185 countries protecting over 3,900 companies and have detected 100 Million threats/day.

We work in a fast-paced, dynamic and make it happen culture. Our people are some of the brightest and passionate in the industry that thrives on being the first to solve problems. We are always looking to hire highly passionate, collaborative and humble people that want to make a difference.

Position: Cloud Operations Engineer

Location: Chandigarh, India

Zscaler is seeking an Operations Engineer (UNIX/Linux Systems Administrator) to join our Datacenter Operations team based at our corporate offices in India (Chandigarh). In this role, you will be responsible for all aspects of the Zscaler production data center services including servers, operating systems, storage, and supporting systems. You will be an instrumental part of the Zscaler Cloud Operations team responsible for the availability, latency, performance, efficiency, monitoring, and emergency response.

The Cloud Ops team is responsible for keeping the engines running at peak performance. On any given day, the Zscaler cloud processes tens of billions of transactions — scanning a petabyte of data — for 15 million users around the world. The transaction volume on the Zscaler cloud is growing significantly every quarter, yet the cloud’s overall stability just continues to improve, and that is directly attributable to the Cloud Ops team’s deep expertise and its dedication to reliability, availability, and scalability. To be a part of this team, you will, above all, need to share this dedication. And a sense of humor wouldn’t hurt.

Responsibilities/What You’ll Do:
Good experience with networking principles, Firewalls, Load Balancing Solutions, etc.
Working closely with QA, Development, and Infrastructure teams to understand, implement, and deploy end to end monitoring solutions.
Deploy patches and upgrades, and upgrade administrative tools and utilities as required.
Participate in an on-call rotation
Excellent problem-solving, troubleshooting, and communication skills

Qualifications/Your Background:
Strong working knowledge of Linux/UNIX and related applications
Strong scripting skills (e.g. Python, Bash, etc.)
Working knowledge of Nagios
Experience working in a 24/7 NOC environment for a cloud provider
Knowledge of cloud infrastructure (firewalls, load balancers, DNS, DHCP, NAT)
Comfortable working in a fast-paced environment
Constantly driven to improve, optimize and identify opportunities for process improvement

Why Zscaler?

Zscaler is the world’s leading software-as-a-service security platform
We deliver best of breed security services with unprecedented scale
100 Million threats detected a day across 185+ countries
Glassdoor rating of 4.7/5.0 + 98% CEO Approval = Exceptional place to work!

People who excel at Zscaler are smart, motivated and share our values. Ask yourself: Do you want to team with the best talent in the industry? Do you want to work on disruptive technology? Do you thrive in a fluid work environment? Do you appreciate a company culture that enables individual and group success and celebrates achievement? If you said yes, we’d love to talk to you about joining our award-winning team.

Learn more at zscaler.com or follow us on Twitter @zscaler. Additional information about Zscaler (NASDAQ: ZS ) is available at http://www.zscaler.com. All qualified applicants will receive consideration for employment without regard to race, sex, color, religion, sexual orientation, gender identity, national origin, protected veteran status, or on the basis of disability.

#LI-VV1","Zscaler
4.6",Chandigarh
Cloud Operations Engineer,"Overview:
This is a great opportunity to become part of PowerSchool’s Cloud Operations Application Support and deployment team. The Cloud Operations team works in a growing and fast-paced environment managing and supporting the cloud-based products and infrastructure for the nation's leading education technology platform for K-12. The Cloud Operations team manages and administers all facets of cloud hosted environments from hardware to software, operating systems to PowerSchool’s products. Cloud Operations manages applications utilized by over 10 million students in a 24 x 7 x 365 environment. The Cloud Operations team atmosphere is collaborative, adaptable and team based to meet the needs of an evolving technology and business model. Some travel is required.

Responsibilities:
5+ years of experience as an application support engineer in a cloud-hosted environment
5+ years of experience providing customer application and technology support
Strong working knowledge of Unix/Linux, Windows, Tomcat
Experience with remote management and related tools
Experience in Incident, Problem and Change managements. ITIL certification is highly desirable
Experience in managing and resolving applications/infrastructure monitoring alerts using tools such as Nagios, New Relic, PagerDuty, etc.
Experience in application releases and deployment
Experience with database technologies (MYSQL, MS SQL, and Oracle)
Knowledge of Cloud technologies

Qualifications:
Willing to work in 24x7 shifts (Night shift is core mandatory)
Willing to work on Saturday and Sundays
Problem solving skills and abilility to Troubleshoot and resolve application, instance, and/or system tickets
Ability to work a late or early shift aligned with US business hours as required
Must have strong verbal and written skills to interact with internal customers and partners via phone, chat and email.
Ultra-reliable, highly motivated, self-starter, who can collaborate within Cloud Operations and across other functional groups.
Knowledge of PowerSchool is a plus.

EEO Commitment:
PowerSchool is committed to a diverse and inclusive workplace. PowerSchool is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. Our inclusive culture empowers PowerSchoolers to deliver the best results for our customers. We not only celebrate the diversity of our workforce, we celebrate the diverse ways we work. If you have a disability and need an accommodation regarding our recruiting process, please let us know by emailing TA@powerschool.com.","PowerSchool Group LLC
3.3",Karnataka
Cloud Engineer,"“The future belongs to those who believe in the beauty of their dreams.""

Does this sound like you? Would you like to create something completely new that actually makes a difference in the world? If so, It's is a great place for you to work, to experiment, and to learn.

We’d love to hear from you if you:
1) Have 5 to 9 years of relevant experience in .Net/ C#/ Asp.Net
2) Have experience in cloud development on Azure
3) Have the ability to multitask and work in a fast-paced, collaborative team environment.
4) Are skilled in developing and maintaining an engineering task plan for an engineering team.

Our client embraces diversity and equal opportunity in a serious way. They are committed to building a team that represents a variety of backgrounds, perspectives, and skills","Roljobs Technology Services Pvt Ltd
3.7",Bengaluru
